hg19	hg38	circBase	circAtlas	circBank	ArrayStar	HGNC	strand	spliced_length	circBase_type	CSCD_type	algorithm
chr8:124035952-124042956	chr8:123023712-123030716	hsa_circ_0085434	hsa-DERL1_000001	hsa_circDERL1_002	ASCRP3003185	AC104316.1,DERL1	NA	204	exonic	Exon,Intron	circrna_finder
chr8:124035952-124042956	chr8:123023712-123030716	hsa_circ_0085434	hsa-DERL1_000001,hsa-DERL1_0006	hsa_circDERL1_002	ASCRP3003185	DERL1	-	204	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr8:124243539-124243997	chr8:123231299-123231757	hsa_circ_0007779	hsa-C8orf76_000002	hsa_circZHX1-C8ORF76_003	ASCRP3012651	C8orf76	NA	458	exonic	Intergenic	circrna_finder
chr8:124243539-124243997	chr8:123231299-123231757	hsa_circ_0007779	hsa-C8orf76_000002,hsa-ZHX1-C8orf76_0002	hsa_circZHX1-C8ORF76_003	ASCRP3012651	C8orf76	-	458	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr8:124346117-124348772	chr8:123333877-123336532	hsa_circ_0085458	hsa-ATAD2_000001	hsa_circATAD2_029	ASCRP3002023	ATAD2	NA	427	exonic	Intergenic	circrna_finder
chr8:124346117-124348772	chr8:123333877-123336532	hsa_circ_0085458	hsa-ATAD2_000001,hsa-ATAD2_0013	hsa_circATAD2_029	ASCRP3002023	ATAD2	-	427	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr8:124346117-124350061	chr8:123333877-123337821	hsa_circ_0085459	hsa-ATAD2_000004	hsa_circATAD2_026	ASCRP3007716	ATAD2	NA	624	exonic	Intergenic	circrna_finder
chr8:124346117-124350061	chr8:123333877-123337821	hsa_circ_0085459	hsa-ATAD2_000004,hsa-ATAD2_0014	hsa_circATAD2_026	ASCRP3007716	ATAD2	-	624	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr8:124349864-124351686	chr8:123337624-123339446	hsa_circ_0085465	hsa-ATAD2_000002	hsa_circATAD2_023	ASCRP3001487	ATAD2	NA	333	exonic	Intergenic	circrna_finder
chr8:124349864-124351686	chr8:123337624-123339446	hsa_circ_0085465	hsa-ATAD2_000002,hsa-ATAD2_0012	hsa_circATAD2_023	ASCRP3001487	ATAD2	-	333	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr8:124371460-124373886	chr8:123359220-123361646	hsa_circ_0085473	hsa-ATAD2_000003	hsa_circATAD2_011	ASCRP3010117	ATAD2	NA	333	exonic	Intergenic	circrna_finder
chr8:124371460-124373886	chr8:123359220-123361646	hsa_circ_0085473	hsa-ATAD2_000003,hsa-ATAD2_0001	hsa_circATAD2_011	ASCRP3010117	ATAD2	-	333	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr8:124392768-124392917	chr8:123380528-123380677	hsa_circ_0006549	hsa-ATAD2_0056	hsa_circATAD2_002	ASCRP3008212	ATAD2	-	149	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr8:125597327-125603476	chr8:124585086-124591235	hsa_circ_0135681	hsa-MTSS1_000022	hsa_circMTSS1_005	ASCRP3000004	MTSS1	NA	252	exonic	Intergenic	circrna_finder
chr8:125597327-125603476	chr8:124585086-124591235	hsa_circ_0135681	hsa-MTSS1_000022,hsa-MTSS1_0001	hsa_circMTSS1_005	ASCRP3000004	MTSS1	-	252	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr8:126021212-126021585	chr8:125008970-125009343	hsa_circ_0135694	hsa-SQLE_000002,hsa-SQLE_0010	hsa_circSQLE_007	ASCRP3001213	SQLE	+	286	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr8:126021212-126021585	chr8:125008970-125009343	hsa_circ_0135694	hsa-SQLE_000002	hsa_circSQLE_007	ASCRP3001213	SQLE	NA	286	exonic	Intergenic	circrna_finder
chr8:126194344-126207514	chr8:125182102-125195272	NA	hsa-NSMCE2_0009	NA	ASCRP3011250	NSMCE2	+	NA	sense overlapping	NA	NA
chr8:128867400-128903244	chr8:127855154-127890998	hsa_circ_0009143	hsa-PVT1_0004	hsa_circPVT1_004	ASCRP3012484	PVT1	+	575	intronic	Exon,Intron	circrna_finder,ciri,find_circ
chr8:128902834-128903244	chr8:127890588-127890998	hsa_circ_0001821	hsa-PVT1_000001,hsa-PVT1_0001	hsa_circTCONS_00015354_001	ASCRP3006727	PVT1	+	410	exonic	Exon	circexplorer2,circrna_finder,ciri,find_circ
chr8:128902834-128903244	chr8:127890588-127890998	hsa_circ_0001821	hsa-PVT1_000001	hsa_circTCONS_00015354_001	ASCRP3006727	PVT1	NA	410	exonic	Intergenic	circrna_finder
chr8:128902834-128951922	chr8:127890588-127939676	hsa_circ_0085540	hsa-PVT1_0011	hsa_circPVT1_006	ASCRP3008206	PVT1	+	579	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr8:128902834-129082518	chr8:127890588-128070272	hsa_circ_0085544	NA	hsa_circPVT1_009	ASCRP3005490	PVT1	+	1123	exonic	NA	NA
chr8:129021835-129022690	chr8:128009589-128010444	hsa_circ_0008849	hsa-PVT1_0003	hsa_circPVT1_020	ASCRP3012775	PVT1	+	855	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr8:129021835-129022690	chr8:128009589-128010444	hsa_circ_0008849	NA	hsa_circPVT1_020	ASCRP3012775	AC103705.1,PVT1	NA	855	exonic	Exon	circrna_finder
chr8:129021835-129032965	chr8:128009589-128020719	hsa_circ_0008147	hsa-PVT1_0010	hsa_circPVT1_021	ASCRP3001367	PVT1	+	11130	intronic	Exon,Intron	circrna_finder,ciri,find_circ
chr8:12945995-12946213	chr8:13088486-13088704	hsa_circ_0083377	NA	hsa_circDLC1_020	ASCRP3003402	DLC1	-	218	exonic	Exon,Intron	circexplorer2,circrna_finder,find_circ
chr8:130859049-130883742	chr8:129846803-129871496	hsa_circ_0135720	hsa-FAM49B_000044	hsa_circFAM49B_017	ASCRP3005823	FAM49B	NA	838	exonic	Intergenic	circrna_finder
chr8:130859049-130883742	chr8:129846803-129871496	hsa_circ_0135720	hsa-FAM49B_000044,hsa-FAM49B_0001	hsa_circFAM49B_017	ASCRP3005823	CYRIB,FAM49B	-	838	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr8:130915557-130916831	chr8:129903311-129904585	hsa_circ_0085567	hsa-FAM49B_000023	hsa_circFAM49B_002	ASCRP3004030	FAM49B	NA	126	exonic	Intergenic	circrna_finder
chr8:130915557-130916831	chr8:129903311-129904585	hsa_circ_0085567	hsa-FAM49B_000023,hsa-FAM49B_0030	hsa_circFAM49B_002	ASCRP3004030	CYRIB,FAM49B	-	126	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr8:130916744-130924663	chr8:129904498-129912417	hsa_circ_0001822	hsa-FAM49B_0110	hsa_circFAM49B_001	ASCRP3007445	CYRIB,FAM49B	-	7919	exonic	Exon,Intron	circrna_finder,ciri,find_circ
chr8:131092147-131104389	chr8:130079901-130092143	hsa_circ_0005718	NA	hsa_circASAP1_089	ASCRP3011681	ASAP1	NA	241	exonic	Intergenic	circrna_finder
chr8:131092147-131104389	chr8:130079901-130092143	hsa_circ_0005718	hsa-ASAP1_0026	hsa_circASAP1_089	ASCRP3011681	ASAP1	-	241	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr8:131104218-131374017	chr8:130091972-130361771	hsa_circ_0085576	NA	hsa_circASAP1_024	ASCRP3005192	ASAP1	-	2615	exonic	NA	NA
chr8:131124339-131374017	chr8:130112093-130361771	hsa_circ_0085578	NA	hsa_circASAP1_023	ASCRP3006599	ASAP1	-	2444	exonic	Exon,Intron	circexplorer2
chr8:131164981-131181313	chr8:130152735-130169067	hsa_circ_0001824	hsa-ASAP1_000114	hsa_circASAP1_065	ASCRP3009699	ASAP1	NA	334	exonic	Intergenic	circrna_finder
chr8:131164981-131181313	chr8:130152735-130169067	hsa_circ_0001824	hsa-ASAP1_000114,hsa-ASAP1_0003	hsa_circASAP1_065	ASCRP3009699	ASAP1	-	334	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr8:131164981-131193126	chr8:130152735-130180880	hsa_circ_0008934	hsa-ASAP1_000113	hsa_circASAP1_058	ASCRP3009698	ASAP1	NA	550	exonic	Intergenic	circrna_finder
chr8:131164981-131193126	chr8:130152735-130180880	hsa_circ_0008934	hsa-ASAP1_000113,hsa-ASAP1_0002	hsa_circASAP1_058	ASCRP3009698	ASAP1	-	550	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr8:131370262-131374017	chr8:130358016-130361771	hsa_circ_0085616	hsa-ASAP1_000112	hsa_circASAP1_014	ASCRP3003934	ASAP1	NA	229	exonic	Intergenic	circexplorer2,circrna_finder,ciri,find_circ
chr8:131370262-131374017	chr8:130358016-130361771	hsa_circ_0085616	hsa-ASAP1_000112,hsa-ASAP1_0077	hsa_circASAP1_014	ASCRP3003934	ASAP1	-	229	exonic	Exon,Intron	circexplorer2,circrna_finder,find_circ
chr8:131370262-131414216	chr8:130358016-130401970	hsa_circ_0003691	hsa-ASAP1_000007	hsa_circASAP1_007	ASCRP3006641	ASAP1	NA	315	exonic	Intergenic	circrna_finder
chr8:131370262-131414216	chr8:130358016-130401970	hsa_circ_0003691	hsa-ASAP1_000007,hsa-ASAP1_0010	hsa_circASAP1_007	ASCRP3006641	ASAP1	-	315	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr8:132952745-132968152	chr8:131940498-131955905	hsa_circ_0005264	hsa-EFR3A_000001,hsa-EFR3A_0003	hsa_circEFR3A_006	ASCRP3001998	EFR3A	+	766	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr8:132952745-132968152	chr8:131940498-131955905	hsa_circ_0005264	hsa-EFR3A_000001	hsa_circEFR3A_006	ASCRP3001998	EFR3A	NA	766	exonic	Intergenic	circrna_finder
chr8:132952745-132971910	chr8:131940498-131959663	hsa_circ_0006522	hsa-EFR3A_0010	hsa_circEFR3A_007	ASCRP3004027	EFR3A	+	845	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr8:132952745-132971910	chr8:131940498-131959663	hsa_circ_0006522	NA	hsa_circEFR3A_007	ASCRP3004027	EFR3A	NA	845	exonic	Intergenic	circrna_finder
chr8:133734285-133769540	chr8:132722039-132757294	hsa_circ_0008205	hsa-TMEM71_000001	hsa_circTMEM71_002	ASCRP3013213	TMEM71	NA	655	exonic	Intergenic	circrna_finder
chr8:133734285-133769540	chr8:132722039-132757294	hsa_circ_0008205	hsa-TMEM71_000001,hsa-TMEM71_0001	hsa_circTMEM71_002	ASCRP3013213	TMEM71	-	655	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr8:133740043-133769540	chr8:132727797-132757294	hsa_circ_0006050	hsa-TMEM71_000002	hsa_circTMEM71_001	ASCRP3009288	TMEM71	NA	579	exonic	Intergenic	circrna_finder
chr8:133740043-133769540	chr8:132727797-132757294	hsa_circ_0006050	hsa-TMEM71_000002,hsa-TMEM71_0002	hsa_circTMEM71_001	ASCRP3009288	TMEM71	-	579	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr8:135521861-135533244	chr8:134509618-134521001	hsa_circ_0007934	hsa-ZFAT_000001	hsa_circZFAT_021	ASCRP3006826	ZFAT	NA	377	exonic	Intergenic	circrna_finder
chr8:135521861-135533244	chr8:134509618-134521001	hsa_circ_0007934	hsa-ZFAT_000001,hsa-ZFAT_0004	hsa_circZFAT_021	ASCRP3006826	ZFAT	-	377	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr8:135612678-135622898	chr8:134600435-134610655	hsa_circ_0007209	hsa-ZFAT_000045	hsa_circZFAT_004	ASCRP3001143	ZFAT	NA	2027	exonic	Intergenic	circrna_finder
chr8:135612678-135622898	chr8:134600435-134610655	hsa_circ_0007209	hsa-ZFAT_000045,hsa-ZFAT_0009	hsa_circZFAT_004	ASCRP3001143	ZFAT	-	2027	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr8:141262875-141310713	chr8:140252776-140300614	hsa_circ_0085692	NA	hsa_circTRAPPC9_034	ASCRP3002238	TRAPPC9	NA	809	exonic	Intergenic	circrna_finder
chr8:141262875-141310713	chr8:140252776-140300614	hsa_circ_0085692	hsa-TRAPPC9_0036	hsa_circTRAPPC9_034	ASCRP3002238	TRAPPC9	-	809	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr8:141285756-141301177	chr8:140275657-140291078	hsa_circ_0085694	NA	hsa_circTRAPPC9_035	ASCRP3011464	TRAPPC9	NA	510	exonic	Intergenic	circrna_finder
chr8:141285756-141301177	chr8:140275657-140291078	hsa_circ_0085694	hsa-TRAPPC9_0003	hsa_circTRAPPC9_035	ASCRP3011464	TRAPPC9	-	510	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr8:141357855-141370292	chr8:140347756-140360193	hsa_circ_0001826	hsa-TRAPPC9_000043	hsa_circTRAPPC9_023	ASCRP3003110	TRAPPC9	NA	12437	sense overlapping	Intergenic	circrna_finder
chr8:141357855-141370292	chr8:140347756-140360193	hsa_circ_0001826	hsa-TRAPPC9_000043,hsa-TRAPPC9_0031	hsa_circTRAPPC9_023	ASCRP3003110	TRAPPC9	-	12437	sense overlapping	Exon,Intron	circrna_finder,ciri,find_circ
chr8:141407718-141415797	chr8:140397619-140405698	hsa_circ_0004380	hsa-TRAPPC9_000003	hsa_circTRAPPC9_011	ASCRP3002772	TRAPPC9	NA	248	exonic	Intergenic	circrna_finder
chr8:141407718-141415797	chr8:140397619-140405698	hsa_circ_0004380	hsa-TRAPPC9_000003,hsa-TRAPPC9_0029	hsa_circTRAPPC9_011	ASCRP3002772	TRAPPC9	-	248	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr8:141407718-141436740	chr8:140397619-140426641	hsa_circ_0085704	hsa-TRAPPC9_000002	hsa_circTRAPPC9_006	ASCRP3006951	TRAPPC9	NA	275	exonic	Intergenic	circrna_finder
chr8:141407718-141436740	chr8:140397619-140426641	hsa_circ_0085704	hsa-TRAPPC9_000002,hsa-TRAPPC9_0004	hsa_circTRAPPC9_006	ASCRP3006951	TRAPPC9	-	275	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr8:141549418-141551457	chr8:140539319-140541358	hsa_circ_0085711	hsa-AGO2_000007	hsa_circEIF2C2_016	ASCRP3007570	AGO2	NA	330	exonic	Intergenic	circrna_finder
chr8:141549418-141551457	chr8:140539319-140541358	hsa_circ_0085711	hsa-AGO2_000007,hsa-AGO2_0007	hsa_circEIF2C2_016	ASCRP3007570	AGO2	-	330	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr8:141582910-141595410	chr8:140572811-140585311	hsa_circ_0002965	hsa-AGO2_000024	hsa_circEIF2C2_003	ASCRP3007535	AGO2	NA	314	exonic	Intergenic	circrna_finder
chr8:141582910-141595410	chr8:140572811-140585311	hsa_circ_0002965	hsa-AGO2_000024,hsa-AGO2_0006	hsa_circEIF2C2_003	ASCRP3007535	AGO2	-	314	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr8:141595217-141595410	chr8:140585118-140585311	hsa_circ_0008113	hsa-AGO2_0019	hsa_circEIF2C2_002	ASCRP3004826	AGO2	-	193	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr8:141595217-141616013	chr8:140585118-140605914	hsa_circ_0007313	hsa-AGO2_000003	hsa_circEIF2C2_001	ASCRP3002949	AGO2	NA	20796	intronic	Intergenic	circrna_finder
chr8:141595217-141616013	chr8:140585118-140605914	hsa_circ_0007313	hsa-AGO2_000003,hsa-AGO2_0015	hsa_circEIF2C2_001	ASCRP3002949	AGO2	-	20796	intronic	Exon,Intron	circrna_finder,ciri,find_circ
chr8:141710989-141716304	chr8:140700890-140706205	hsa_circ_0005273	hsa-PTK2_000224	hsa_circPTK2_113	ASCRP3002195	PTK2	NA	357	exonic	Intergenic	circrna_finder
chr8:141710989-141716304	chr8:140700890-140706205	hsa_circ_0005273	hsa-PTK2_000224,hsa-PTK2_0021	hsa_circPTK2_113	ASCRP3002195	PTK2	-	357	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr8:141712668-141716304	chr8:140702569-140706205	hsa_circ_0007049	hsa-PTK2_000051	hsa_circPTK2_112	ASCRP3004755	PTK2	NA	225	exonic	Intergenic	circrna_finder
chr8:141712668-141716304	chr8:140702569-140706205	hsa_circ_0007049	hsa-PTK2_000051,hsa-PTK2_0030	hsa_circPTK2_112	ASCRP3004755	PTK2	-	225	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr8:141727696-141756959	chr8:140717597-140746860	hsa_circ_0085743	hsa-PTK2_0049	hsa_circPTK2_107	ASCRP3010091	PTK2	-	725	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr8:141799572-141813749	chr8:140789473-140803650	hsa_circ_0003066	hsa-PTK2_000232	hsa_circPTK2_078	ASCRP3011674	PTK2	NA	310	exonic	Intergenic	circrna_finder
chr8:141799572-141813749	chr8:140789473-140803650	hsa_circ_0003066	hsa-PTK2_000232,hsa-PTK2_0011	hsa_circPTK2_078	ASCRP3011674	PTK2	-	310	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr8:141799572-141840625	chr8:140789473-140830526	hsa_circ_0008305	hsa-PTK2_000227	hsa_circPTK2_063	ASCRP3009404	PTK2	NA	584	exonic	Intergenic	circrna_finder
chr8:141799572-141840625	chr8:140789473-140830526	hsa_circ_0008305	hsa-PTK2_000227,hsa-PTK2_0039	hsa_circPTK2_063	ASCRP3009404	PTK2	-	584	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr8:141799572-141900868	chr8:140789473-140890769	hsa_circ_0009071	hsa-PTK2_000218,hsa-PTK2_0003	hsa_circPTK2_028	ASCRP3009405	PTK2	-	1209	exonic	Exon,Intron	circexplorer2,ciri
chr8:141810557-141900868	chr8:140800458-140890769	hsa_circ_0007521	hsa-PTK2_000225	hsa_circPTK2_026	ASCRP3009645	PTK2	NA	1125	exonic	Intergenic	circrna_finder
chr8:141810557-141900868	chr8:140800458-140890769	hsa_circ_0007521	hsa-PTK2_000225,hsa-PTK2_0129	hsa_circPTK2_026	ASCRP3009645	PTK2	-	1125	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr8:141828375-141900868	chr8:140818276-140890769	hsa_circ_0005982	hsa-PTK2_000216	hsa_circPTK2_024	ASCRP3002319	PTK2	NA	899	exonic	Intergenic	circrna_finder
chr8:141828375-141900868	chr8:140818276-140890769	hsa_circ_0005982	hsa-PTK2_000216,hsa-PTK2_0017	hsa_circPTK2_024	ASCRP3002319	PTK2	-	899	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr8:141840570-141874498	chr8:140830471-140864399	hsa_circ_0002908	hsa-PTK2_000223	hsa_circPTK2_045	ASCRP3005330	PTK2	NA	286	exonic	Intergenic	circrna_finder
chr8:141840570-141874498	chr8:140830471-140864399	hsa_circ_0002908	hsa-PTK2_000223,hsa-PTK2_0008	hsa_circPTK2_045	ASCRP3005330	PTK2	-	286	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr8:141856358-141900868	chr8:140846259-140890769	hsa_circ_0003221	hsa-PTK2_000214	hsa_circPTK2_022	ASCRP3001950	PTK2	NA	625	exonic	Intergenic	circrna_finder
chr8:141856358-141900868	chr8:140846259-140890769	hsa_circ_0003221	hsa-PTK2_0001,hsa-PTK2_000214	hsa_circPTK2_022	ASCRP3001950	PTK2	-	625	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr8:141874410-141900868	chr8:140864311-140890769	hsa_circ_0002483	hsa-PTK2_000219	hsa_circPTK2_020	ASCRP3011559	PTK2	NA	482	exonic	Intergenic	circrna_finder
chr8:141874410-141900868	chr8:140864311-140890769	hsa_circ_0002483	hsa-PTK2_000219,hsa-PTK2_0007	hsa_circPTK2_020	ASCRP3011559	PTK2	-	482	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr8:141889569-141900868	chr8:140879470-140890769	hsa_circ_0006646	hsa-PTK2_000217	hsa_circPTK2_018	ASCRP3009197	PTK2	NA	394	exonic	Intergenic	circrna_finder
chr8:141889569-141900868	chr8:140879470-140890769	hsa_circ_0006646	hsa-PTK2_0002,hsa-PTK2_000217	hsa_circPTK2_018	ASCRP3009197	PTK2	-	394	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr8:141889569-141935848	chr8:140879470-140925749	hsa_circ_0006421	hsa-PTK2_000093	hsa_circPTK2_004	ASCRP3003909	PTK2	NA	483	exonic	Intergenic	circrna_finder
chr8:141889569-141935848	chr8:140879470-140925749	hsa_circ_0006421	hsa-PTK2_000093,hsa-PTK2_0138	hsa_circPTK2_004	ASCRP3003909	PTK2	-	483	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr8:142139086-142139206	chr8:141128987-141129107	hsa_circ_0001827	NA	hsa_circDENND3_001	ASCRP3004789	DENND3	+	120	intronic	NA	NA
chr8:142139086-142139265	chr8:141128987-141129166	hsa_circ_0001828	NA	hsa_circDENND3_002	ASCRP3008165	DENND3	+	179	intronic	NA	NA
chr8:142146607-142148236	chr8:141136508-141138137	hsa_circ_0135933	hsa-DENND3_0005	hsa_circDENND3_003	ASCRP3009070	DENND3	+	399	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr8:142161717-142166069	chr8:141151618-141155970	hsa_circ_0085782	hsa-DENND3_000014,hsa-DENND3_0016	hsa_circDENND3_013	ASCRP3001828	DENND3	+	341	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr8:142161717-142166069	chr8:141151618-141155970	hsa_circ_0085782	hsa-DENND3_000014	hsa_circDENND3_013	ASCRP3001828	DENND3	NA	341	exonic	Intergenic	circrna_finder
chr8:142165947-142178624	chr8:141155848-141168525	hsa_circ_0085784	hsa-DENND3_0008	hsa_circDENND3_020	ASCRP3006850	DENND3	+	1201	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr8:142170730-142173528	chr8:141160631-141163429	hsa_circ_0135939	hsa-DENND3_000001,hsa-DENND3_0003	hsa_circDENND3_022	ASCRP3000562	DENND3	+	253	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr8:142170730-142173528	chr8:141160631-141163429	hsa_circ_0135939	hsa-DENND3_000001	hsa_circDENND3_022	ASCRP3000562	DENND3	NA	253	exonic	Intergenic	circrna_finder
chr8:142195237-142200516	chr8:141185138-141190417	hsa_circ_0007116	hsa-DENND3_000013,hsa-DENND3_0014	hsa_circDENND3_027	ASCRP3005484	DENND3	+	435	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr8:142225857-142231864	chr8:141215758-141221765	hsa_circ_0085794	hsa-SLC45A4_000002,hsa-SLC45A4_0001	hsa_circSLC45A4_002	ASCRP3002379	SLC45A4	-	1700	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr8:142264087-142264728	chr8:141253988-141254629	hsa_circ_0001829	hsa-SLC45A4_000001	hsa_circTCONS_00015535_001	ASCRP3011659	SLC45A4	NA	641	exonic	Intergenic	circexplorer2,circrna_finder,ciri,find_circ
chr8:142264087-142264728	chr8:141253988-141254629	hsa_circ_0001829	hsa-SLC45A4_000001,hsa-SLC45A4_0002	hsa_circTCONS_00015535_001	ASCRP3011659	SLC45A4	-	641	exonic	Exon,Intron	circexplorer2,circrna_finder,find_circ
chr8:143381846-143399995	chr8:142300485-142318634	hsa_circ_0085800	hsa-TSNARE1_000002	hsa_circTSNARE1_012	ASCRP3009476	TSNARE1	NA	397	exonic	Intergenic	circrna_finder
chr8:143381846-143399995	chr8:142300485-142318634	hsa_circ_0085800	hsa-TSNARE1_000002,hsa-TSNARE1_0002	hsa_circTSNARE1_012	ASCRP3009476	TSNARE1	-	397	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr8:143412261-143413192	chr8:142330900-142331831	hsa_circ_0005256	hsa-TSNARE1_000001	hsa_circTSNARE1_010	ASCRP3007019	TSNARE1	NA	148	exonic	Intergenic	circrna_finder
chr8:143412261-143413192	chr8:142330900-142331831	hsa_circ_0005256	hsa-TSNARE1_000001,hsa-TSNARE1_0005	hsa_circTSNARE1_010	ASCRP3007019	TSNARE1	-	148	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr8:143412261-143427253	chr8:142330900-142345892	hsa_circ_0004423	hsa-TSNARE1_000004	hsa_circTSNARE1_007	ASCRP3010140	TSNARE1	NA	805	exonic	Intergenic	circrna_finder
chr8:143412261-143427253	chr8:142330900-142345892	hsa_circ_0004423	hsa-TSNARE1_000004,hsa-TSNARE1_0007	hsa_circTSNARE1_007	ASCRP3010140	TSNARE1	-	805	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr8:143412261-143436124	chr8:142330900-142354763	hsa_circ_0085803	hsa-TSNARE1_000009,hsa-TSNARE1_0009	hsa_circTSNARE1_002	ASCRP3013046	TSNARE1	-	932	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr8:143425326-143427253	chr8:142343965-142345892	hsa_circ_0006060	hsa-TSNARE1_000003	hsa_circTSNARE1_006	ASCRP3008368	TSNARE1	NA	657	exonic	Intergenic	circrna_finder
chr8:143425326-143427253	chr8:142343965-142345892	hsa_circ_0006060	hsa-TSNARE1_000003,hsa-TSNARE1_0001	hsa_circTSNARE1_006	ASCRP3008368	TSNARE1	-	657	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr8:144547886-144557755	chr8:143465716-143475585	hsa_circ_0008835	NA	hsa_circZC3H3_004	ASCRP3011626	ZC3H3	NA	592	exonic	Intergenic	circrna_finder
chr8:144547886-144557755	chr8:143465716-143475585	hsa_circ_0008835	hsa-ZC3H3_0002	hsa_circZC3H3_004	ASCRP3011626	ZC3H3	-	592	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr8:144642869-144643243	chr8:143560699-143561073	hsa_circ_0001830	NA	hsa_circGSDMD_004	ASCRP3004084	GSDMD	+	144	sense overlapping	NA	NA
chr8:144771373-144772293	chr8:143689203-143690123	hsa_circ_0006566	hsa-ZNF707_000002,hsa-ZNF707_0002	hsa_circZNF707_005	ASCRP3004771	ZNF707	+	165	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr8:144771373-144772293	chr8:143689203-143690123	hsa_circ_0006566	hsa-ZNF707_000002	hsa_circZNF707_005	ASCRP3004771	ZNF707	NA	165	exonic	Intergenic	circrna_finder
chr8:144771373-144773883	chr8:143689203-143691713	hsa_circ_0085859	NA	hsa_circZNF707_006	ASCRP3006537	ZNF707	+	406	exonic	NA	NA
chr8:144891235-144891535	chr8:143809065-143809365	hsa_circ_0092290	NA	hsa_circSCRIB_006	ASCRP3004040	SCRIB	-	300	intronic	NA	NA
chr8:144894444-144895014	chr8:143812274-143812844	hsa_circ_0001831	NA	hsa_circSCRIB_002	ASCRP3002093	SCRIB	+	570	antisense	NA	NA
chr8:144922100-144922202	chr8:143839928-143840030	hsa_circ_0085895	NA	hsa_circNRBP2_003	ASCRP3007671	NRBP2	-	102	exonic	Exon	circexplorer2,circrna_finder,find_circ
