hg19	hg38	circBase	circAtlas	circBank	ArrayStar	HGNC	strand	spliced_length	circBase_type	CSCD_type	algorithm
chr4:78694234-78697546	chr4:77773080-77776392	hsa_circ_0006168	hsa-CNOT6L_000029,hsa-CNOT6L_0002	hsa_circCNOT6L_004	ASCRP3010055	CNOT6L	-	395	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr4:79158663-79176529	chr4:78237509-78255375	hsa_circ_0070098	hsa-FRAS1_000001,hsa-FRAS1_0013	hsa_circFRAS1_010	ASCRP3004467	FRAS1	+	495	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr4:79158663-79176529	chr4:78237509-78255375	hsa_circ_0070098	hsa-FRAS1_000001	hsa_circFRAS1_010	ASCRP3004467	FRAS1	NA	495	exonic	Intergenic	circRNA_finder
chr4:79158663-79258971	chr4:78237509-78337817	hsa_circ_0070101	hsa-FRAS1_0052	hsa_circFRAS1_015	ASCRP3004496	FRAS1	+	2314	exonic	Exon,Intron	CIRI,circexplorer2
chr4:79186178-79188586	chr4:78265024-78267432	hsa_circ_0070113	hsa-FRAS1_000008,hsa-FRAS1_0037	hsa_circFRAS1_030	ASCRP3000731	FRAS1	+	378	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr4:79186178-79188586	chr4:78265024-78267432	hsa_circ_0070113	hsa-FRAS1_000008	hsa_circFRAS1_030	ASCRP3000731	FRAS1	NA	378	exonic	Intergenic	circRNA_finder
chr5:10387105-10394897	chr5:10386993-10394785	hsa_circ_0071842	hsa-MARCH6_000067,hsa-MARCH6_0048	hsa_circMARCH6_014	ASCRP3003040	MARCH6,MARCHF6	+	527	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr5:10387105-10394897	chr5:10386993-10394785	hsa_circ_0071842	hsa-MARCH6_000067	hsa_circMARCH6_014	ASCRP3003040	MARCH6	NA	527	exonic	Intergenic	circRNA_finder
chr5:107677627-107684231	chr5:108341926-108348530	hsa_circ_0001517	NA	hsa_circFBXL17_009	ASCRP3011412	FBXL17	NA	6604	sense overlapping	Intergenic	circRNA_finder
chr5:107677627-107684231	chr5:108341926-108348530	hsa_circ_0001517	hsa-FBXL17_0017	hsa_circFBXL17_009	ASCRP3011412	FBXL17	-	6604	sense overlapping	Exon,Intron	circRNA_finder,CIRI,find_circ
chr5:107684099-107703654	chr5:108348398-108367953	hsa_circ_0001518	hsa-FBXL17_000018	hsa_circFBXL17_003	ASCRP3012078	FBXL17	NA	513	exonic	Intergenic	circRNA_finder
chr5:107684099-107703654	chr5:108348398-108367953	hsa_circ_0001518	hsa-FBXL17_000018,hsa-FBXL17_0002	hsa_circFBXL17_003	ASCRP3012078	FBXL17	-	513	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr5:115837905-115840678	chr5:116502209-116504982	hsa_circ_0073647	hsa-SEMA6A_0017	hsa_circSEMA6A_002	ASCRP3005867	SEMA6A	-	256	exonic	NA	NA
chr5:127338260-127339678	chr5:128002568-128003986	NA	NA	NA	ASCRP3010582	CTC-228N24.3	-	NA	intronic	NA	NA
chr5:132227855-132228810	chr5:132892163-132893118	hsa_circ_0001529	hsa-AFF4_000070	hsa_circAFF4_016	ASCRP3001731	AFF4	NA	330	exonic	Intergenic	circRNA_finder
chr5:132227855-132228810	chr5:132892163-132893118	hsa_circ_0001529	hsa-AFF4_000070,hsa-AFF4_0002	hsa_circAFF4_016	ASCRP3001731	AFF4	-	330	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr5:132426884-132428481	chr5:133091192-133092789	hsa_circ_0001531	hsa-HSPA4_000003,hsa-HSPA4_0024	hsa_circHSPA4_023	ASCRP3001791	HSPA4	+	272	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr5:132426884-132428481	chr5:133091192-133092789	hsa_circ_0001531	hsa-HSPA4_000003	hsa_circHSPA4_023	ASCRP3001791	HSPA4	NA	272	exonic	Intergenic	circRNA_finder
chr5:134002512-134007576	chr5:134666822-134671886	hsa_circ_0003180	hsa-SEC24A_000024,hsa-SEC24A_0068	hsa_circSEC24A_007	ASCRP3010334	SEC24A	+	252	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr5:134002512-134007576	chr5:134666822-134671886	hsa_circ_0003180	hsa-SEC24A_000024	hsa_circSEC24A_007	ASCRP3010334	SEC24A	NA	252	exonic	Intergenic	circRNA_finder
chr5:137500008-137506601	chr5:138164319-138170912	hsa_circ_0074089	NA	hsa_circBRD8_001	ASCRP3002524	BRD8	-	1685	exonic	NA	NA
chr5:137654907-137664218	chr5:138319218-138328529	hsa_circ_0005537	hsa-CDC25C_000002	hsa_circCDC25C_002	ASCRP3002742	CDC25C	NA	326	exonic	Intergenic	circRNA_finder
chr5:137654907-137664218	chr5:138319218-138328529	hsa_circ_0005537	hsa-CDC25C_000002,hsa-CDC25C_0001	hsa_circCDC25C_002	ASCRP3002742	CDC25C	-	326	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr5:137853422-137854380	chr5:138517733-138518691	NA	hsa-ETF1_0010	NA	ASCRP3011867	ETF1	-	NA	intronic	NA	NA
chr5:138221900-138223331	chr5:138886211-138887642	hsa_circ_0074166	hsa-CTNNA1_0010	hsa_circCTNNA1_012	ASCRP3004960	CTNNA1	+	234	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr5:138221900-138223331	chr5:138886211-138887642	hsa_circ_0074166	NA	hsa_circCTNNA1_012	ASCRP3004960	CTNNA1	NA	234	exonic	Intergenic	circRNA_finder
chr5:140305480-140308910	chr5:140925895-140929325	hsa_circ_0128145	hsa-PCDHA1_0001	hsa_circPCDHAC1_004	ASCRP3009947	PCDHA1,PCDHAC1	+	3430	intronic	Intron	circRNA_finder,CIRI,find_circ
chr5:140305480-140308910	chr5:140925895-140929325	hsa_circ_0128145	NA	hsa_circPCDHAC1_004	ASCRP3009947	PCDHAC1	NA	3430	intronic	Intergenic	circRNA_finder
chr5:142675024-142680328	chr5:143295459-143300763	hsa_circ_0128200	NA	hsa_circNR3C1_006	ASCRP3001590	NR3C1	NA	555	exonic	Intergenic	circRNA_finder
chr5:142675024-142680328	chr5:143295459-143300763	hsa_circ_0128200	hsa-NR3C1_0003	hsa_circNR3C1_006	ASCRP3001590	NR3C1	-	555	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr5:150088308-150095224	chr5:150708746-150715662	hsa_circ_0074559	NA	hsa_circDCTN4_016	ASCRP3012236	DCTN4	-	2714	exonic	NA	NA
chr5:150496687-150502572	chr5:151117126-151123011	hsa_circ_0074595	NA	hsa_circANXA6_032	ASCRP3007586	ANXA6	-	434	exonic	NA	NA
chr5:150496687-150512748	chr5:151117126-151133187	hsa_circ_0074598	hsa-ANXA6_0049	hsa_circANXA6_023	ASCRP3003977	ANXA6	-	1026	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr5:151166132-151175136	chr5:151786571-151795575	hsa_circ_0074665	hsa-G3BP1_000018,hsa-G3BP1_0009	hsa_circG3BP1_006	ASCRP3011644	G3BP1	+	588	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr5:151166132-151175136	chr5:151786571-151795575	hsa_circ_0074665	hsa-G3BP1_000018	hsa_circG3BP1_006	ASCRP3011644	G3BP1	NA	588	exonic	Intergenic	circRNA_finder
chr5:151169883-151170623	chr5:151790322-151791062	hsa_circ_0003967	hsa-G3BP1_000003,hsa-G3BP1_0002	hsa_circG3BP1_014	ASCRP3000470	G3BP1	+	256	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr5:151169883-151170623	chr5:151790322-151791062	hsa_circ_0003967	hsa-G3BP1_000003	hsa_circG3BP1_014	ASCRP3000470	G3BP1	NA	256	exonic	Intergenic	circRNA_finder
chr5:151169883-151175136	chr5:151790322-151795575	hsa_circ_0128356	hsa-G3BP1_000020,hsa-G3BP1_0014	hsa_circG3BP1_015	ASCRP3011958	G3BP1	+	510	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr5:151169883-151175136	chr5:151790322-151795575	hsa_circ_0128356	hsa-G3BP1_000020	hsa_circG3BP1_015	ASCRP3011958	G3BP1	NA	510	exonic	Intergenic	circRNA_finder
chr5:151173719-151178874	chr5:151794158-151799313	hsa_circ_0001999	hsa-G3BP1_000007,hsa-G3BP1_0011	hsa_circG3BP1_020	ASCRP3009692	G3BP1	+	492	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr5:151173719-151178874	chr5:151794158-151799313	hsa_circ_0001999	hsa-G3BP1_000007	hsa_circG3BP1_020	ASCRP3009692	G3BP1	NA	492	exonic	Intergenic	circRNA_finder
chr5:151176787-151178874	chr5:151797226-151799313	hsa_circ_0006694	hsa-G3BP1_000013,hsa-G3BP1_0007	hsa_circG3BP1_021	ASCRP3000245	G3BP1	+	304	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr5:151176787-151178874	chr5:151797226-151799313	hsa_circ_0006694	hsa-G3BP1_000013	hsa_circG3BP1_021	ASCRP3000245	G3BP1	NA	304	exonic	Intergenic	circRNA_finder
chr5:151306734-151327356	chr5:151927173-151947795	NA	hsa-intergenic_000651	NA	ASCRP3007536	NA	+	NA	intergenic	NA	NA
chr5:153674375-153709298	chr5:154294815-154329738	hsa_circ_0003582	hsa-GALNT10_000001,hsa-GALNT10_0001	hsa_circGALNT10_005	ASCRP3008032	GALNT10	+	409	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr5:153674375-153709298	chr5:154294815-154329738	hsa_circ_0003582	hsa-GALNT10_000001	hsa_circGALNT10_005	ASCRP3008032	GALNT10	NA	409	exonic	Intergenic	circRNA_finder
chr5:154173659-154197163	chr5:154794099-154817603	hsa_circ_0074712	NA	hsa_circLARP1_022	ASCRP3010534	LARP1	+	5729	sense overlapping	NA	NA
chr5:159664587-159664757	chr5:160237580-160237750	hsa_circ_0001549	NA	hsa_circFABP6_001	ASCRP3008161	FABP6	-	170	antisense	NA	NA
chr5:162940560-162944680	chr5:163513554-163517674	hsa_circ_0074854	hsa-MAT2B_0004	hsa_circMAT2B_003	ASCRP3002397	MAT2B	+	576	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr5:162940560-162944680	chr5:163513554-163517674	hsa_circ_0074854	NA	hsa_circMAT2B_003	ASCRP3002397	MAT2B	NA	576	exonic	Intergenic	circRNA_finder
chr5:16683988-16764505	chr5:16683879-16764396	hsa_circ_0071989	hsa-MYO10_0062	hsa_circMYO10_027	ASCRP3008773	MYO10	-	2867	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr5:16685846-16690028	chr5:16685737-16689919	hsa_circ_0071991	hsa-MYO10_0110	hsa_circMYO10_047	ASCRP3003839	MYO10	-	190	exonic	Exon,Intron	find_circ
chr5:167915606-167924353	chr5:168488601-168497348	hsa_circ_0001551	hsa-RARS_000002,hsa-RARS_0013	hsa_circRARS_006	ASCRP3001379	RARS,RARS1	+	777	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr5:167915606-167924353	chr5:168488601-168497348	hsa_circ_0001551	hsa-RARS_000002	hsa_circRARS_006	ASCRP3001379	RARS	NA	777	exonic	Intergenic	circRNA_finder
chr5:169108747-169111354	chr5:169681743-169684350	hsa_circ_0074944	hsa-DOCK2_0003	hsa_circDOCK2_007	ASCRP3003125	DOCK2	+	291	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr5:169108747-169111354	chr5:169681743-169684350	hsa_circ_0074944	NA	hsa_circDOCK2_007	ASCRP3003125	DOCK2	NA	291	exonic	Intergenic	circRNA_finder
chr5:170667931-170669824	chr5:171240927-171242820	hsa_circ_0004738	hsa-RANBP17_000007,hsa-RANBP17_0045	hsa_circRANBP17_051	ASCRP3007990	RANBP17	+	354	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr5:172336669-172341841	chr5:172909666-172914838	hsa_circ_0075048	hsa-ERGIC1_0010	hsa_circERGIC1_007	ASCRP3004492	ERGIC1	+	220	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr5:172336669-172341841	chr5:172909666-172914838	hsa_circ_0075048	NA	hsa_circERGIC1_007	ASCRP3004492	ERGIC1	NA	220	exonic	Intergenic	circRNA_finder
chr5:175777615-175782752	chr5:176350612-176355749	hsa_circ_0008823	hsa-KIAA1191_000001	hsa_circKIAA1191_006	ASCRP3008117	KIAA1191	NA	431	exonic	Intergenic	circRNA_finder
chr5:175777615-175782752	chr5:176350612-176355749	hsa_circ_0008823	hsa-KIAA1191_000001,hsa-KIAA1191_0001	hsa_circKIAA1191_006	ASCRP3008117	KIAA1191	-	431	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr5:176707565-176715926	chr5:177280564-177288925	hsa_circ_0075172	hsa-NSD1_0029	hsa_circNSD1_039	ASCRP3010609	NSD1	+	636	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr5:179043126-179043219	chr5:179616125-179616218	hsa_circ_0075281	NA	hsa_circHNRNPH1_018	ASCRP3012822	HNRNPH1	-	93	exonic	NA	NA
chr5:179043171-179043526	chr5:179616170-179616525	hsa_circ_0001563	NA	hsa_circHNRNPH1_017	ASCRP3006536	HNRNPH1	-	355	sense overlapping	NA	NA
chr5:179249957-179260782	chr5:179822957-179833782	hsa_circ_0075320	hsa-SQSTM1_0003	hsa_circSQSTM1_005	ASCRP3006221	SQSTM1	+	960	exonic	Exon,Intron	circexplorer2
chr5:179250857-179252226	chr5:179823857-179825226	NA	hsa-SQSTM1_0001	NA	ASCRP3013396	SQSTM1	+	NA	exonic	NA	NA
chr5:179315102-179315312	chr5:179888102-179888312	hsa_circ_0075329	hsa-TBC1D9B_000005,hsa-TBC1D9B_0006	hsa_circTBC1D9B_009	ASCRP3004312	TBC1D9B	-	210	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr5:179315102-179321614	chr5:179888102-179894614	NA	hsa-TBC1D9B_0001	NA	ASCRP3004485	TBC1D9B	-	NA	exonic	NA	NA
chr5:180663927-180670906	chr5:181236927-181243906	hsa_circ_0075379	NA	hsa_circGNB2L1_011	ASCRP3008285	GNB2L1	-	1109	exonic	NA	NA
chr5:180665098-180666177	chr5:181238098-181239177	hsa_circ_0075386	hsa-RACK1_0015	hsa_circGNB2L1_034	ASCRP3004259	GNB2L1,RACK1	-	252	exonic	Exon,Intron	circexplorer2,circRNA_finder,find_circ
chr5:180668491-180669345	chr5:181241491-181242345	hsa_circ_0075402	hsa-GNB2L1_000001	hsa_circGNB2L1_014	ASCRP3002603	GNB2L1	NA	320	exonic	Intergenic	circRNA_finder
chr5:180668491-180669345	chr5:181241491-181242345	hsa_circ_0075402	hsa-GNB2L1_000001,hsa-RACK1_0001	hsa_circGNB2L1_014	ASCRP3002603	GNB2L1,RACK1	-	320	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr5:21495206-21497305	chr5:21495097-21497196	hsa_circ_0072025	NA	hsa_circGUSBP1_007	ASCRP3004829	GUSBP1,GUSBP3	+	260	exonic	Exon,Intron	circRNA_finder,circexplorer2
chr5:32379220-32388780	chr5:32379114-32388674	hsa_circ_0072088	NA	hsa_circZFR_032	ASCRP3006567	ZFR	NA	693	exonic	Intergenic	circRNA_finder
chr5:32379220-32388780	chr5:32379114-32388674	hsa_circ_0072088	hsa-ZFR_0010	hsa_circZFR_032	ASCRP3006567	ZFR	-	693	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr5:33576158-33596165	chr5:33576053-33596060	hsa_circ_0004807	hsa-ADAMTS12_000003,hsa-ADAMTS12_0004	hsa_circADAMTS12_009	ASCRP3006690	ADAMTS12	-	1445	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr5:36211945-36227667	chr5:36211843-36227565	hsa_circ_0002292	hsa-NADK2_000001	hsa_circNADKD1_003	ASCRP3006777	NADK2	NA	560	exonic	Intergenic	circRNA_finder
chr5:36211945-36227667	chr5:36211843-36227565	hsa_circ_0002292	hsa-NADK2_000001,hsa-NADK2_0001	hsa_circNADKD1_003	ASCRP3006777	NADK2	-	560	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr5:43292575-43297268	chr5:43292473-43297166	hsa_circ_0008621	hsa-HMGCS1_000002	hsa_circHMGCS1_016	ASCRP3012906	HMGCS1	NA	899	exonic	Intergenic	circRNA_finder
chr5:43292575-43297268	chr5:43292473-43297166	hsa_circ_0008621	hsa-HMGCS1_000002,hsa-HMGCS1_0004	hsa_circHMGCS1_016	ASCRP3012906	HMGCS1	-	899	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr5:43294157-43299077	chr5:43294055-43298975	hsa_circ_0072389	NA	hsa_circHMGCS1_006	ASCRP3010785	HMGCS1	NA	1193	exonic	Intergenic	circRNA_finder
chr5:43294157-43299077	chr5:43294055-43298975	hsa_circ_0072389	hsa-HMGCS1_0006	hsa_circHMGCS1_006	ASCRP3010785	HMGCS1	-	1193	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr5:465246-465357	chr5:465131-465242	hsa_circ_0001462	NA	hsa_circEXOC3_008	ASCRP3010782	EXOC3	-	111	antisense	NA	NA
chr5:54786787-54786942	chr5:55490959-55491114	hsa_circ_0129172	hsa-PLPP1_0010,hsa-PPAP2A_000006	hsa_circPPAP2A_002	ASCRP3009065	PPAP2A	-	155	exonic	NA	NA
chr5:58476420-58489362	chr5:59180594-59193536	hsa_circ_0072567	hsa-PDE4D_000003	hsa_circPDE4D_040	ASCRP3004578	PDE4D	NA	161	exonic	Intergenic	circRNA_finder
chr5:58476420-58489362	chr5:59180594-59193536	hsa_circ_0072567	hsa-PDE4D_000003,hsa-PDE4D_0003	hsa_circPDE4D_040	ASCRP3004578	PDE4D	-	161	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr5:59934576-59943360	chr5:60638749-60647533	hsa_circ_0002512	hsa-DEPDC1B_000002	hsa_circDEPDC1B_004	ASCRP3003048	DEPDC1B	NA	584	exonic	Intergenic	circRNA_finder
chr5:59934576-59943360	chr5:60638749-60647533	hsa_circ_0002512	hsa-DEPDC1B_000002,hsa-DEPDC1B_0002	hsa_circDEPDC1B_004	ASCRP3003048	DEPDC1B	-	584	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr5:612404-620376	chr5:612289-620261	hsa_circ_0071649	NA	hsa_circCEP72_001	ASCRP3011872	CEP72	+	475	exonic	NA	NA
chr5:61653517-61657356	chr5:62357690-62361529	hsa_circ_0001490	hsa-KIF2A_0016	hsa_circKIF2A_022	ASCRP3003019	KIF2A	+	373	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr5:61653517-61657356	chr5:62357690-62361529	hsa_circ_0001490	NA	hsa_circKIF2A_022	ASCRP3003019	DIMT1,KIF2A	NA	373	exonic	Intron	circRNA_finder
chr5:65284462-65290692	chr5:65988634-65994864	hsa_circ_0001492	hsa-ERBB2IP_000096,hsa-ERBIN_0001	hsa_circERBB2IP_004	ASCRP3005133	ERBB2IP,ERBIN	+	364	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr5:65284462-65290692	chr5:65988634-65994864	hsa_circ_0001492	hsa-ERBB2IP_000096	hsa_circERBB2IP_004	ASCRP3005133	ERBB2IP	NA	364	exonic	Intergenic	circRNA_finder
chr5:68915840-68916286	chr5:69620013-69620459	hsa_circ_0072797	NA	hsa_circTCONS_l2_00023407_004	ASCRP3000215	NAIPP3,SMA	+	172	exonic	Exon,Intron	circRNA_finder
chr5:69169490-69171146	chr5:69873663-69875319	hsa_circ_0072803	NA	hsa_circ_chr5_00008	ASCRP3009462	SMA4	+	1656	exonic	Intergenic	circRNA_finder
chr5:69206201-69206389	chr5:69910374-69910562	hsa_circ_0072805	NA	hsa_circ_chr5_00010	ASCRP3009892	NA	+	188	exonic	NA	NA
chr5:69206201-69216694	chr5:69910374-69920867	hsa_circ_0004837	NA	hsa_circ_chr5_00011	ASCRP3006157	GUSBP13,SMA4	+	10493	exonic	Exon,Intron	circRNA_finder
chr5:69424179-69503572	chr5:70128352-70207745	hsa_circ_0072816	NA	hsa_circLOC100170939_001	ASCRP3001331	LOC100170939	-	10688	exonic	NA	NA
chr5:69792863-69792948	chr5:70497036-70497121	hsa_circ_0072837	NA	hsa_circSMA5_011	ASCRP3007240	SMA5	-	85	exonic	NA	NA
chr5:70294550-70297970	chr5:70998723-71002143	hsa_circ_0072857	NA	hsa_circNAIP_004	ASCRP3002337	NAIP	-	272	exonic	Exon,Intron	circRNA_finder,circexplorer2
chr5:70493472-70500177	chr5:71197645-71204350	hsa_circ_0072876	NA	hsa_circTCONS_l2_00023773_008	ASCRP3006156	GUSBP9	-	396	exonic	NA	NA
chr5:70888752-70900295	chr5:71592925-71604468	hsa_circ_0072904	hsa-MCCC2_000032,hsa-MCCC2_0004	hsa_circMCCC2_004	ASCRP3011063	MCCC2	+	495	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr5:70888752-70900295	chr5:71592925-71604468	hsa_circ_0072904	hsa-MCCC2_000032	hsa_circMCCC2_004	ASCRP3011063	MCCC2	NA	495	exonic	Intergenic	circRNA_finder
chr5:72370568-72373320	chr5:73074741-73077493	hsa_circ_0002490	hsa-FCHO2_000002,hsa-FCHO2_0038	hsa_circFCHO2_044	ASCRP3000810	FCHO2	+	268	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr5:72370568-72373320	chr5:73074741-73077493	hsa_circ_0002490	hsa-FCHO2_000002	hsa_circFCHO2_044	ASCRP3000810	FCHO2	NA	268	exonic	Intergenic	circRNA_finder
chr5:73128162-73136585	chr5:73832337-73840760	hsa_circ_0006969	hsa-ARHGEF28_000006,hsa-ARHGEF28_0009	hsa_circRGNEF_009	ASCRP3002865	ARHGEF28	+	403	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr5:73128162-73136585	chr5:73832337-73840760	hsa_circ_0006969	hsa-ARHGEF28_000006	hsa_circRGNEF_009	ASCRP3002865	ARHGEF28	NA	403	exonic	Intergenic	circRNA_finder
chr5:74046403-74047318	chr5:74750578-74751493	hsa_circ_0001497	NA	hsa_circGFM2_002	ASCRP3003355	GFM2	NA	215	exonic	Intergenic	circRNA_finder
chr5:74046403-74047318	chr5:74750578-74751493	hsa_circ_0001497	hsa-GFM2_0005	hsa_circGFM2_002	ASCRP3003355	GFM2	-	215	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr5:74135898-74137504	chr5:74840073-74841679	hsa_circ_0073030	NA	hsa_circFAM169A_003	ASCRP3001815	FAM169A	NA	235	exonic	Intergenic	circRNA_finder
chr5:74135898-74137504	chr5:74840073-74841679	hsa_circ_0073030	hsa-FAM169A_0019	hsa_circFAM169A_003	ASCRP3001815	FAM169A	-	235	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr5:7414685-7414883	chr5:7414572-7414770	NA	hsa-ADCY2_0037	NA	ASCRP3011594	ADCY2	+	NA	exonic	NA	NA
chr5:77423853-77461496	chr5:78128029-78165672	hsa_circ_0001501	hsa-AP3B1_000069	hsa_circAP3B1_020	ASCRP3009601	AP3B1	NA	801	exonic	Intergenic	circRNA_finder
chr5:77423853-77461496	chr5:78128029-78165672	hsa_circ_0001501	hsa-AP3B1_000069,hsa-AP3B1_0056	hsa_circAP3B1_020	ASCRP3009601	AP3B1	-	801	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr5:79454658-79462301	chr5:80158835-80166478	hsa_circ_0129759	hsa-SERINC5_000022	hsa_circSERINC5_016	ASCRP3006393	SERINC5	NA	223	exonic	Intergenic	circRNA_finder
chr5:79454658-79462301	chr5:80158835-80166478	hsa_circ_0129759	hsa-SERINC5_000022,hsa-SERINC5_0023	hsa_circSERINC5_016	ASCRP3006393	SERINC5	-	223	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr5:80908380-80952895	chr5:81612561-81657076	hsa_circ_0129835	hsa-SSBP2_000049	hsa_circSSBP2_004	ASCRP3008975	SSBP2	NA	9868	sense overlapping	Intergenic	circRNA_finder
chr5:80908380-80952895	chr5:81612561-81657076	hsa_circ_0129835	hsa-SSBP2_000049,hsa-SSBP2_0039	hsa_circSSBP2_004	ASCRP3008975	SSBP2	-	9868	sense overlapping	Exon,Intron	circRNA_finder,CIRI,find_circ
chr6:105563560-105573453	chr6:105115685-105125578	hsa_circ_0077527	hsa-BVES_000001,hsa-BVES_0001	hsa_circBVES_002	ASCRP3010033	BVES	-	607	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr6:107824860-107827631	chr6:107503656-107506427	hsa_circ_0001633	hsa-SOBP_000016,hsa-SOBP_0001	hsa_circSOBP_002	ASCRP3005187	SOBP	+	325	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr6:107824860-107827631	chr6:107503656-107506427	hsa_circ_0001633	hsa-SOBP_000016	hsa_circSOBP_002	ASCRP3005187	SOBP	NA	325	exonic	Intergenic	circRNA_finder
chr6:110988636-111067404	chr6:110667433-110746201	hsa_circ_0002160	hsa-CDK19_000002	hsa_circCDK19_009	ASCRP3012508	CDK19	NA	328	exonic	Intergenic	circRNA_finder
chr6:110988636-111067404	chr6:110667433-110746201	hsa_circ_0002160	hsa-CDK19_000002,hsa-CDK19_0001	hsa_circCDK19_009	ASCRP3012508	CDK19	-	328	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr6:110988636-111095140	chr6:110667433-110773937	hsa_circ_0077628	hsa-CDK19_000007,hsa-CDK19_0008	hsa_circCDK19_007	ASCRP3013179	CDK19	-	28064	exonic	Exon,Intron	CIRI,circexplorer2
chr6:111208707-111211559	chr6:110887504-110890356	hsa_circ_0005954	hsa-AMD1_000001,hsa-AMD1_0001	hsa_circAMD1_005	ASCRP3001361	AMD1	+	317	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr6:111208707-111211559	chr6:110887504-110890356	hsa_circ_0005954	hsa-AMD1_000001	hsa_circAMD1_005	ASCRP3001361	AMD1	NA	317	exonic	Intergenic	circRNA_finder
chr6:126434011-126496057	chr6:126112865-126174911	hsa_circ_0130587	hsa-intergenic_000038,hsa-intergenic_004157	hsa_circ_chr6_00083	ASCRP3004087	TRMT11	+	62046	antisense	Exon,Intron	circRNA_finder,CIRI,find_circ
chr6:126434011-126496057	chr6:126112865-126174911	hsa_circ_0130587	hsa-intergenic_004157	hsa_circ_chr6_00083	ASCRP3004087	NA	NA	62046	antisense	Intergenic	circRNA_finder
chr6:128643183-128643455	chr6:128322038-128322310	hsa_circ_0077817	hsa-PTPRK_000004	hsa_circPTPRK_011	ASCRP3008961	PTPRK	NA	272	exonic	Intergenic	circRNA_finder
chr6:128643183-128643455	chr6:128322038-128322310	hsa_circ_0077817	hsa-PTPRK_000004,hsa-PTPRK_0003	hsa_circPTPRK_011	ASCRP3008961	PTPRK	-	272	exonic	Exon	circRNA_finder,CIRI,find_circ,circexplorer2
